MovieId,CustomerId,ViewedOn
2742,366,5/27/2018 10:00
4295,154,3/23/2019 21:00
4161,247,4/18/2018 19:00
3301,305,8/28/2019 14:00
4032,299,11/26/2018 20:00
2779,161,10/14/2019 18:00
4447,354,9/27/2018 0:00
2689,298,11/28/2018 13:00
2055,226,1/14/2018 0:00
2547,6,3/29/2018 19:00
17,402,6/19/2019 18:00
137,161,8/20/2019 9:00
4032,53,3/20/2018 20:00
2671,189,11/7/2018 9:00
1559,213,1/29/2018 19:00
3015,458,8/6/2018 21:00
622,287,6/18/2019 22:00
3734,360,7/4/2018 14:00
1736,185,12/12/2018 18:00
3541,240,11/21/2019 11:00
1662,251,9/25/2018 14:00
2548,408,11/12/2019 20:00
1097,33,10/11/2019 8:00
1738,90,10/1/2019 12:00
1539,326,6/12/2018 11:00
980,262,7/20/2019 16:00
3936,466,2/18/2019 13:00
186,194,4/23/2019 8:00
139,385,10/27/2019 21:00
3339,363,2/23/2018 8:00
2500,122,1/9/2019 13:00
2739,230,4/2/2018 19:00
669,167,6/25/2018 21:00
4104,416,12/14/2018 20:00
2291,390,8/25/2019 21:00
1690,294,11/28/2018 9:00
2701,309,3/28/2018 9:00
852,180,1/9/2019 17:00
3558,409,5/18/2018 21:00
227,497,6/10/2018 12:00
3726,123,10/28/2018 20:00
3172,42,1/6/2019 15:00
513,387,4/23/2019 8:00
2102,441,2/26/2019 0:00
4320,141,11/3/2019 20:00
3873,405,6/4/2018 0:00
4304,445,3/25/2019 22:00
3568,126,6/30/2019 17:00
2711,12,5/25/2019 17:00
2565,145,7/11/2018 13:00
545,31,10/16/2018 14:00
371,240,9/29/2019 9:00
2828,469,6/26/2018 23:00
1846,7,10/1/2019 18:00
2958,161,1/20/2018 23:00
4106,352,7/20/2019 11:00
643,144,2/14/2019 0:00
2217,60,4/10/2019 14:00
4247,147,5/30/2019 17:00
2083,27,10/2/2018 0:00
2058,220,4/24/2018 13:00
3933,23,8/9/2018 18:00
1452,208,4/11/2018 12:00
3751,142,2/8/2019 8:00
1108,252,10/4/2019 9:00
3191,10,3/31/2019 22:00
3350,184,10/10/2019 20:00
3840,402,5/19/2019 11:00
2609,386,2/22/2019 23:00
2674,361,11/11/2019 15:00
477,320,5/21/2019 23:00
1044,164,7/3/2019 11:00
3509,209,4/20/2018 17:00
1003,175,9/26/2018 8:00
2892,99,7/25/2019 21:00
494,77,10/19/2018 0:00
765,304,2/9/2019 17:00
3532,145,7/21/2019 17:00
2134,92,7/4/2018 11:00
2893,394,6/11/2018 8:00
2091,56,5/27/2019 8:00
1020,441,9/12/2018 22:00
1126,38,12/22/2018 10:00
181,394,12/9/2018 22:00
1969,377,6/8/2019 12:00
4325,53,6/30/2018 8:00
1897,109,3/5/2019 18:00
4397,80,2/22/2018 9:00
2020,212,10/18/2019 19:00
1262,321,3/22/2018 9:00
1432,394,1/8/2018 12:00
2181,65,3/6/2019 16:00
2134,184,7/23/2019 12:00
725,81,4/4/2019 0:00
892,286,4/16/2019 9:00
3324,283,2/6/2018 23:00
3013,274,7/25/2019 21:00
3222,201,8/2/2019 19:00
3031,389,2/6/2019 12:00
4440,212,2/27/2018 10:00
1731,137,10/29/2019 11:00
1179,318,5/12/2018 16:00
3705,225,4/24/2018 21:00
517,232,9/4/2019 19:00
2575,111,6/23/2018 12:00
3943,119,4/5/2018 9:00
2251,356,2/23/2019 0:00
2372,407,2/16/2019 20:00
870,127,8/24/2018 16:00
2396,200,1/7/2019 19:00
2416,334,10/27/2018 12:00
3042,373,11/24/2019 19:00
2501,247,3/12/2019 23:00
2791,496,5/26/2019 9:00
2336,116,4/19/2018 18:00
2810,188,6/26/2019 22:00
2619,449,9/19/2018 10:00
2232,440,3/27/2018 0:00
3567,138,12/15/2018 16:00
1345,244,11/17/2019 23:00
3457,408,4/8/2018 11:00
440,485,2/7/2018 20:00
83,454,2/14/2018 21:00
4023,26,1/7/2018 18:00
1082,401,2/10/2018 9:00
2870,310,6/18/2018 0:00
3668,275,7/10/2019 20:00
104,42,1/15/2019 17:00
128,158,11/17/2019 22:00
1538,414,6/1/2018 12:00
2819,391,9/17/2019 13:00
1806,144,6/21/2018 21:00
1560,106,3/31/2019 13:00
412,239,9/22/2019 10:00
834,13,9/22/2018 21:00
3345,210,5/26/2018 9:00
3572,123,3/20/2018 20:00
2923,326,12/21/2018 18:00
696,130,5/1/2019 16:00
516,428,5/26/2019 22:00
2605,478,8/21/2019 18:00
1769,387,10/9/2018 22:00
1331,290,9/7/2018 21:00
2196,482,1/13/2018 23:00
2013,182,4/4/2019 8:00
962,9,9/20/2018 19:00
1931,374,2/27/2019 14:00
857,121,12/19/2018 20:00
2560,286,11/2/2019 0:00
2343,70,9/9/2019 12:00
1286,167,7/15/2019 13:00
1973,204,1/14/2018 15:00
781,123,7/25/2019 12:00
3753,93,12/16/2018 15:00
2415,112,11/28/2018 21:00
3727,47,2/9/2019 8:00
235,451,12/23/2018 18:00
3747,468,2/27/2018 8:00
1595,255,6/7/2019 14:00
1231,189,10/30/2018 17:00
2411,123,11/23/2018 15:00
3112,363,10/11/2019 9:00
90,387,7/10/2018 11:00
934,217,5/4/2019 10:00
2574,197,9/25/2019 16:00
3595,241,6/10/2018 11:00
4210,57,3/10/2018 17:00
1567,32,8/28/2018 12:00
1358,95,11/1/2018 20:00
3086,41,1/10/2019 15:00
3046,255,10/24/2018 18:00
239,435,8/7/2019 18:00
2276,327,4/29/2019 20:00
1517,51,7/7/2019 22:00
2235,112,2/26/2018 20:00
2712,46,6/26/2018 21:00
1102,163,1/4/2018 18:00
3084,89,5/25/2018 9:00
2244,129,11/5/2018 20:00
1840,283,7/12/2018 14:00
3332,41,3/6/2019 20:00
1940,124,7/23/2018 10:00
4020,347,4/5/2018 16:00
3264,125,10/2/2019 12:00
982,375,10/14/2018 16:00
1504,51,10/1/2019 15:00
2938,287,11/9/2018 16:00
1605,282,12/27/2018 16:00
1578,422,3/18/2019 23:00
4238,199,11/17/2019 9:00
612,350,2/2/2018 21:00
2777,246,6/22/2018 21:00
2028,169,4/7/2019 12:00
1452,194,12/4/2018 12:00
4010,17,6/15/2018 12:00
2967,185,5/5/2019 0:00
1570,293,4/27/2019 18:00
2241,204,9/9/2019 16:00
3172,276,4/9/2019 20:00
2344,455,4/16/2019 12:00
2449,467,9/30/2019 16:00
1285,45,12/31/2018 8:00
3371,4,2/26/2018 18:00
794,184,6/3/2018 8:00
4276,446,10/13/2018 9:00
915,127,2/15/2018 17:00
766,239,11/7/2019 20:00
3334,341,6/14/2019 12:00
1575,59,5/23/2018 17:00
1766,360,1/21/2018 21:00
1394,68,6/9/2019 17:00
566,268,8/12/2019 13:00
790,113,8/20/2019 17:00
48,83,10/20/2018 10:00
862,399,6/25/2018 20:00
3061,429,10/29/2019 23:00
3646,432,1/1/2019 23:00
907,11,5/13/2018 20:00
2092,263,4/22/2018 23:00
2301,200,10/21/2018 16:00
2632,285,1/24/2019 21:00
3286,157,8/24/2019 22:00
4131,217,6/24/2019 10:00
3549,295,7/19/2018 18:00
587,119,7/7/2018 22:00
922,304,9/14/2019 8:00
1600,340,5/25/2019 16:00
963,445,6/27/2018 0:00
877,202,10/22/2018 18:00
496,490,9/8/2018 21:00
3762,442,8/21/2019 12:00
3291,340,10/3/2019 8:00
4226,401,2/17/2019 15:00
4395,251,8/13/2019 18:00
1884,213,5/29/2018 15:00
69,167,11/19/2018 23:00
1696,285,10/21/2019 8:00
1566,284,6/7/2019 12:00
2637,209,10/13/2019 17:00
4329,424,1/4/2018 15:00
3555,345,1/21/2019 15:00
3823,430,4/27/2018 18:00
4272,409,10/25/2018 21:00
470,397,1/25/2019 12:00
2096,384,9/17/2018 21:00
1328,213,6/11/2019 10:00
3701,255,9/10/2019 18:00
4340,400,7/30/2018 21:00
3645,6,8/19/2019 10:00
3221,73,9/17/2018 13:00
1985,311,12/31/2018 9:00
3986,15,8/8/2019 18:00
817,151,11/13/2018 10:00
3047,398,5/26/2018 13:00
3396,56,2/8/2018 20:00
2740,480,7/11/2019 20:00
2401,413,2/19/2018 8:00
228,95,5/6/2019 14:00
3036,386,9/13/2019 16:00
3892,107,3/22/2019 17:00
1145,326,2/12/2018 8:00
921,412,2/23/2018 15:00
1870,20,2/18/2019 9:00
4020,183,10/24/2018 19:00
897,145,6/7/2019 19:00
1168,344,9/3/2019 21:00
2231,21,6/20/2018 12:00
4408,480,2/23/2019 10:00
2002,130,3/20/2018 9:00
203,411,9/20/2018 23:00
504,247,6/3/2018 20:00
3763,124,1/5/2018 18:00
395,473,5/19/2018 0:00
886,460,4/29/2018 20:00
2271,371,12/6/2018 8:00
423,195,4/10/2019 14:00
4275,104,11/1/2019 15:00
4195,398,5/24/2018 18:00
3049,302,4/1/2019 12:00
3350,274,10/15/2019 22:00
4283,435,11/9/2019 17:00
2648,215,3/12/2019 11:00
546,66,2/1/2018 13:00
370,39,7/28/2018 0:00
3812,251,3/17/2019 17:00
3484,31,11/23/2018 15:00
4222,295,6/11/2018 17:00
790,121,4/24/2018 11:00
1178,437,5/23/2019 16:00
2057,267,12/2/2018 8:00
2270,26,1/22/2018 13:00
3061,287,2/9/2018 12:00
2378,499,8/8/2019 21:00
3632,53,6/3/2019 0:00
2463,425,6/25/2018 22:00
3932,489,8/21/2018 11:00
147,309,2/25/2018 17:00
4121,261,12/15/2018 19:00
4176,344,11/1/2018 13:00
876,225,3/6/2018 21:00
3678,244,11/5/2018 9:00
1028,46,3/11/2019 20:00
2717,453,2/4/2019 15:00
116,419,2/26/2019 14:00
1955,397,7/20/2018 22:00
4227,287,4/11/2019 11:00
2975,124,10/13/2019 19:00
2915,371,5/30/2019 13:00
2453,118,6/29/2019 18:00
188,110,8/30/2019 16:00
2043,261,4/10/2019 22:00
305,68,6/10/2019 9:00
1512,439,4/6/2018 17:00
4095,21,8/3/2019 8:00
2733,126,12/19/2018 9:00
3448,75,3/7/2018 11:00
1137,361,1/13/2019 17:00
2420,496,8/11/2018 15:00
2131,451,7/25/2018 14:00
1533,345,1/15/2018 15:00
721,433,12/21/2018 17:00
3368,422,5/4/2018 8:00
2836,331,11/3/2019 19:00
2433,89,6/7/2018 19:00
3018,17,8/30/2018 19:00
79,169,4/26/2018 0:00
4276,222,7/14/2019 17:00
2197,151,3/26/2019 20:00
4042,126,9/10/2018 12:00
4290,363,3/22/2018 15:00
4398,468,9/12/2019 10:00
19,465,2/2/2019 13:00
4143,151,12/10/2018 20:00
1100,355,5/26/2018 19:00
1668,67,10/19/2019 22:00
3162,141,8/28/2018 13:00
1566,217,5/4/2019 8:00
2230,442,2/5/2018 12:00
3827,34,9/6/2018 19:00
68,343,11/18/2019 0:00
4093,167,3/8/2019 11:00
389,92,8/10/2019 16:00
1130,80,11/13/2018 15:00
35,453,11/12/2019 10:00
2028,86,10/25/2019 17:00
2651,385,1/9/2019 14:00
1250,373,2/3/2018 21:00
4365,102,11/28/2019 16:00
810,443,8/10/2018 0:00
4328,94,9/4/2019 17:00
273,161,8/21/2018 14:00
3942,216,2/4/2018 15:00
2238,269,2/1/2019 11:00
1501,314,5/7/2018 0:00
1390,479,3/3/2018 8:00
3671,124,5/2/2018 12:00
3870,335,10/13/2019 9:00
2393,390,6/11/2018 9:00
190,43,1/9/2019 17:00
2281,478,8/27/2018 11:00
4247,354,1/1/2019 19:00
887,2,6/15/2018 15:00
2681,321,2/22/2019 15:00
1769,6,9/17/2018 16:00
831,51,11/2/2019 20:00
2443,316,6/10/2019 22:00
1959,418,5/21/2018 15:00
4061,346,4/13/2018 15:00
47,204,5/8/2019 11:00
3344,161,1/6/2018 16:00
2454,267,10/29/2018 14:00
3882,345,2/2/2019 23:00
3332,298,5/18/2019 21:00
1215,425,3/12/2018 14:00
4332,204,8/23/2019 16:00
871,253,10/18/2018 22:00
3353,455,10/16/2018 21:00
647,407,9/2/2019 15:00
3155,195,8/22/2018 12:00
1669,132,3/8/2019 18:00
4347,271,9/26/2018 12:00
3801,356,7/18/2019 13:00
2956,167,6/11/2019 14:00
3870,114,9/19/2018 20:00
3578,163,4/1/2019 14:00
222,77,7/15/2018 9:00
3373,115,12/20/2018 10:00
2250,144,6/8/2018 10:00
3686,149,7/26/2018 22:00
918,24,12/1/2018 0:00
3435,365,1/25/2019 11:00
1085,373,5/19/2019 15:00
2937,318,10/22/2018 17:00
2199,311,3/26/2018 19:00
1445,383,7/3/2019 14:00
3712,61,10/3/2019 23:00
171,119,6/28/2019 20:00
4276,358,2/6/2019 20:00
194,304,4/22/2018 0:00
1725,403,2/6/2018 0:00
1589,260,8/5/2019 9:00
2769,77,10/11/2019 12:00
1866,305,10/5/2019 17:00
671,117,7/15/2019 23:00
4023,318,2/15/2019 17:00
570,162,2/23/2018 14:00
4185,189,6/27/2018 15:00
3246,192,6/8/2019 23:00
2548,332,3/15/2019 10:00
98,50,10/24/2018 20:00
133,377,11/18/2018 12:00
2801,7,1/24/2019 16:00
3324,89,6/26/2019 14:00
3453,135,11/23/2018 20:00
3109,98,5/4/2019 12:00
1880,425,4/19/2019 13:00
489,282,1/8/2019 20:00
691,324,10/21/2019 22:00
396,476,5/5/2018 0:00
2533,95,10/3/2019 10:00
4331,69,6/9/2018 8:00
4386,170,1/15/2018 19:00
3130,244,10/14/2019 20:00
3722,277,7/10/2018 0:00
2107,489,9/1/2018 14:00
1689,61,10/29/2019 20:00
1444,198,10/29/2018 13:00
3651,61,3/9/2019 22:00
426,496,7/17/2019 9:00
1638,31,1/26/2018 23:00
51,202,8/13/2018 20:00
3898,423,1/16/2019 15:00
2955,138,12/2/2018 17:00
4193,244,9/7/2019 16:00
719,319,5/9/2019 12:00
2172,294,1/16/2018 22:00
3104,407,1/31/2019 12:00
3143,97,11/3/2018 13:00
4133,420,2/19/2018 19:00
2021,54,11/13/2019 21:00
4090,394,1/7/2019 20:00
1826,146,11/5/2018 18:00
3701,12,2/25/2018 0:00
913,414,8/24/2019 8:00
1389,307,9/16/2019 9:00
980,427,11/7/2018 11:00
57,149,11/1/2018 15:00
1958,101,10/9/2018 18:00
2175,447,8/14/2019 15:00
513,125,4/11/2018 17:00
3481,204,6/7/2018 19:00
2775,297,1/24/2019 15:00
2465,258,2/9/2019 17:00
3108,143,3/23/2019 15:00
2746,147,5/3/2019 15:00
3541,222,9/17/2018 12:00
4212,443,3/24/2019 17:00
3454,350,4/10/2018 18:00
3455,308,4/5/2019 19:00
1428,406,2/10/2019 0:00
1863,232,4/21/2018 14:00
610,421,9/15/2019 9:00
3279,454,11/21/2018 15:00
4272,88,11/15/2019 8:00
1076,426,7/16/2019 16:00
53,178,6/7/2019 9:00
1857,301,4/11/2018 16:00
519,344,10/2/2018 8:00
3896,1,6/8/2018 15:00
264,235,9/7/2018 16:00
1456,194,6/7/2018 15:00
719,448,5/4/2018 19:00
2727,92,9/5/2019 0:00
3403,457,3/31/2018 23:00
5,158,3/22/2019 17:00
2383,481,7/30/2018 20:00
535,356,5/27/2019 13:00
2515,446,3/14/2019 14:00
1298,439,11/13/2019 19:00
1794,460,9/2/2018 17:00
220,76,9/21/2018 18:00
2679,59,2/1/2018 22:00
58,453,6/22/2019 15:00
1142,215,8/27/2018 14:00
1562,438,4/20/2018 9:00
1659,186,9/16/2019 16:00
4356,104,2/12/2018 14:00
4443,450,5/7/2019 9:00
810,487,4/26/2019 11:00
1573,39,11/26/2019 0:00
185,293,10/12/2018 20:00
3789,198,10/26/2019 20:00
3709,218,3/28/2019 14:00
304,45,11/25/2019 10:00
2125,324,7/6/2019 21:00
3417,124,7/30/2018 0:00
118,429,8/16/2018 22:00
1494,224,2/13/2018 9:00
4312,475,7/4/2019 21:00
2259,3,12/15/2018 22:00
735,35,10/30/2018 17:00
3863,198,2/27/2019 9:00
4072,350,3/18/2019 17:00
507,127,11/2/2019 13:00
3923,157,7/21/2019 15:00
2602,308,4/25/2018 13:00
47,1,6/17/2018 11:00
1815,326,3/15/2019 17:00
2161,225,7/22/2019 23:00
3455,476,1/10/2019 17:00
1510,485,4/15/2018 13:00
4350,462,3/29/2019 22:00
2815,160,7/30/2018 16:00
3223,243,7/29/2018 15:00
657,495,10/25/2018 12:00
2528,189,1/30/2018 17:00
3111,258,6/1/2018 20:00
757,142,8/8/2019 15:00
1994,186,10/24/2018 15:00
3761,145,5/29/2018 22:00
1031,165,11/6/2019 11:00
2851,33,8/17/2018 20:00
2955,467,5/11/2019 8:00
1297,379,11/17/2019 22:00
218,61,6/11/2018 10:00
3107,307,8/21/2019 14:00
3091,8,2/5/2018 19:00
1657,435,4/15/2019 16:00
3874,272,1/12/2019 17:00
4146,335,9/23/2019 20:00
1620,325,6/8/2018 16:00
2346,316,5/9/2018 23:00
1715,106,4/20/2018 18:00
1241,65,10/9/2018 10:00
2673,284,6/15/2019 0:00
2508,142,10/18/2018 12:00
240,451,3/29/2019 11:00
4056,40,6/29/2019 23:00
1706,426,2/17/2019 17:00
3582,127,1/31/2019 18:00
1201,155,6/16/2018 20:00
1322,495,12/19/2018 20:00
294,332,7/27/2018 21:00
4178,15,7/22/2019 9:00
3731,148,12/20/2018 16:00
2512,355,11/24/2019 17:00
2605,389,8/15/2018 15:00
1258,451,6/11/2018 12:00
1880,195,3/26/2018 21:00
3750,154,4/28/2018 17:00
882,481,7/1/2018 22:00
2185,43,1/17/2019 11:00
2811,104,4/19/2018 19:00
627,100,8/22/2019 22:00
4283,231,5/13/2019 10:00
1733,167,9/3/2019 10:00
48,60,4/28/2019 12:00
3230,107,1/6/2018 13:00
4399,177,10/13/2019 20:00
4242,165,1/21/2018 20:00
1960,473,8/22/2019 19:00
2146,237,7/14/2019 13:00
2110,177,3/12/2019 14:00
2788,464,1/3/2019 11:00
288,55,12/1/2018 11:00
1805,65,1/5/2018 22:00
3117,333,6/18/2019 23:00
2796,498,3/21/2019 14:00
2522,433,11/4/2018 23:00
3655,496,10/24/2019 20:00
2898,278,5/3/2019 16:00
546,360,4/15/2019 8:00
229,46,8/27/2019 19:00
3355,27,7/21/2019 17:00
560,422,8/8/2018 14:00
3615,151,8/25/2019 10:00
2164,256,7/15/2019 16:00
2491,42,3/2/2019 19:00
943,302,7/9/2019 10:00
2000,379,6/3/2018 20:00
3268,136,11/11/2018 19:00
2998,1,7/2/2018 8:00
1766,93,3/26/2019 14:00
2822,289,11/15/2019 14:00
3894,103,8/26/2019 14:00
3881,310,9/28/2019 9:00
2659,439,4/2/2019 18:00
1555,277,3/23/2019 12:00
803,186,6/22/2019 14:00
2456,206,1/20/2018 9:00
535,107,6/22/2019 8:00
2620,297,9/7/2018 10:00
4421,74,5/14/2019 13:00
2692,331,9/30/2019 17:00
322,312,11/15/2018 10:00
1352,26,1/20/2019 19:00
3607,208,7/26/2019 22:00
2338,218,9/28/2018 18:00
279,19,4/15/2018 13:00
1786,448,7/17/2019 8:00
788,182,5/24/2018 21:00
4217,365,5/10/2018 15:00
1978,229,8/15/2018 14:00
2333,20,9/1/2018 12:00
3752,179,9/20/2019 12:00
226,415,4/17/2018 11:00
3228,298,5/29/2018 22:00
4392,455,8/29/2019 22:00
2505,435,12/6/2018 22:00
2549,237,11/21/2018 22:00
861,346,2/15/2019 12:00
249,356,3/15/2018 20:00
3174,271,7/21/2019 21:00
618,396,4/12/2018 13:00
1050,328,6/13/2018 17:00
508,124,5/18/2019 16:00
2731,448,10/6/2019 18:00
966,192,10/30/2018 12:00
3920,146,1/1/2018 18:00
4408,2,5/10/2018 18:00
3216,213,1/9/2019 19:00
3621,36,7/25/2018 22:00
3409,389,10/28/2018 22:00
1206,92,2/17/2019 0:00
4096,448,2/22/2018 8:00
2775,266,3/28/2019 8:00
131,452,5/26/2019 16:00
558,249,4/23/2018 17:00
1637,343,3/24/2019 16:00
1494,124,7/3/2019 19:00
531,334,2/23/2019 22:00
2081,489,3/23/2019 16:00
1779,171,7/12/2018 10:00
816,312,7/17/2018 20:00
3072,366,1/25/2019 19:00
652,255,4/8/2019 9:00
1879,477,7/29/2019 17:00
455,304,12/21/2018 20:00
2123,392,2/2/2019 9:00
436,68,9/11/2018 8:00
499,118,2/25/2018 17:00
261,414,10/4/2019 16:00
132,425,4/1/2018 14:00
1904,239,11/15/2019 11:00
3420,399,3/13/2018 10:00
2227,321,9/3/2018 15:00
3767,310,3/21/2019 17:00
2542,355,6/27/2019 13:00
1198,171,3/20/2018 10:00
2083,467,10/28/2018 13:00
572,454,11/15/2019 13:00
1623,407,7/2/2019 9:00
638,296,11/13/2019 18:00
3988,428,11/25/2019 0:00
505,153,8/20/2019 10:00
1242,103,8/10/2019 12:00
3203,78,3/13/2019 18:00
1664,111,2/22/2019 14:00
1216,479,5/13/2018 12:00
4160,304,2/14/2019 17:00
1765,428,4/14/2018 20:00
2091,364,12/5/2018 15:00
3893,183,11/24/2018 0:00
1352,272,6/5/2018 15:00
577,105,7/10/2018 17:00
462,249,8/2/2018 0:00
1559,233,2/23/2019 8:00
3019,293,3/27/2018 17:00
875,115,5/20/2019 11:00
2546,452,8/26/2019 14:00
1517,254,10/7/2019 18:00
3824,126,6/6/2018 14:00
224,205,4/11/2018 15:00
3881,21,7/29/2019 20:00
3278,443,8/2/2019 14:00
216,168,3/1/2018 14:00
2459,187,11/22/2019 16:00
3672,395,12/1/2018 20:00
3275,23,6/21/2018 17:00
4215,35,7/15/2019 17:00
2808,367,1/6/2018 0:00
3866,165,8/18/2019 23:00
1276,453,7/9/2018 15:00
406,71,4/14/2018 14:00
4300,246,3/7/2019 20:00
2237,84,6/17/2019 16:00
4097,219,4/5/2019 20:00
2876,350,8/14/2019 20:00
3010,252,2/5/2018 15:00
937,374,6/2/2018 13:00
921,254,6/3/2019 11:00
2317,119,5/17/2019 17:00
4361,457,3/11/2018 13:00
3295,31,3/20/2018 18:00
3591,324,2/20/2018 8:00
4263,328,2/21/2019 11:00
3372,221,5/3/2019 15:00
1548,391,3/8/2018 15:00
1336,166,1/2/2018 18:00
4180,396,7/5/2018 11:00
931,115,4/25/2019 16:00
2037,12,11/17/2019 13:00
4182,48,9/18/2018 10:00
3543,52,2/1/2019 19:00
3734,314,4/27/2018 20:00
3926,465,12/6/2018 20:00
3179,150,3/16/2019 11:00
804,439,1/30/2019 22:00
3801,342,3/5/2018 13:00
2895,54,11/20/2019 13:00
1907,34,11/28/2018 15:00
1536,393,10/31/2018 8:00
4188,166,4/4/2018 16:00
4364,214,7/2/2019 9:00
937,164,4/22/2019 19:00
3655,159,6/11/2018 21:00
1274,132,6/10/2018 12:00
3408,77,7/11/2019 19:00
1980,37,7/8/2018 11:00
234,125,3/7/2019 0:00
2444,176,5/8/2019 10:00
3371,191,1/9/2018 8:00
2531,332,8/7/2019 20:00
806,281,8/11/2018 9:00
328,93,2/6/2019 10:00
2504,478,1/22/2018 9:00
1123,204,5/21/2018 12:00
2047,59,2/27/2018 21:00
4343,108,11/20/2019 17:00
3561,38,5/13/2019 10:00
3414,488,12/22/2018 21:00
3073,260,8/16/2018 13:00
640,403,9/6/2019 19:00
1902,74,2/21/2018 8:00
606,132,12/29/2018 18:00
1216,328,9/2/2019 21:00
1002,91,5/10/2019 15:00
2491,484,1/14/2018 0:00
2062,489,2/5/2019 11:00
2111,426,4/12/2018 15:00
2004,247,5/8/2018 18:00
3000,358,8/15/2019 22:00
3294,38,3/13/2019 19:00
2216,41,11/1/2019 20:00
4227,144,11/25/2019 0:00
4302,336,9/3/2018 21:00
2828,410,5/15/2018 8:00
1255,456,8/19/2018 13:00
2527,463,6/29/2019 23:00
3478,407,1/9/2019 20:00
2127,382,7/5/2019 17:00
201,499,6/25/2018 20:00
3488,381,7/9/2019 17:00
2042,243,1/15/2019 14:00
4350,246,12/3/2018 17:00
1903,318,9/30/2019 10:00
3683,87,8/10/2019 17:00
2092,103,4/22/2018 20:00
132,287,5/20/2018 18:00
352,381,4/28/2019 0:00
1773,212,9/27/2019 11:00
1918,234,1/21/2019 17:00
3100,321,5/27/2018 9:00
3998,76,1/23/2019 10:00
2577,53,5/10/2019 10:00
3753,328,3/15/2019 8:00
1235,466,3/28/2019 16:00
883,456,2/14/2018 10:00
270,18,7/6/2019 18:00
761,499,5/9/2018 15:00
1212,52,1/11/2019 8:00
3752,488,11/6/2018 22:00
3995,175,6/4/2019 9:00
1867,319,5/9/2018 20:00
1469,290,8/28/2018 11:00
93,52,1/31/2019 9:00
2235,376,7/18/2019 12:00
1258,417,8/9/2019 13:00
251,458,6/21/2018 22:00
1814,11,11/11/2018 15:00
3950,179,5/27/2019 15:00
3930,410,8/10/2019 13:00
888,45,9/28/2018 20:00
3713,312,2/17/2019 15:00
3599,334,10/29/2018 14:00
2745,15,11/3/2018 15:00
2777,458,2/14/2018 15:00
1888,465,3/24/2018 23:00
467,494,1/20/2018 22:00
3393,186,3/1/2019 10:00
356,140,5/16/2018 14:00
2867,377,8/10/2018 18:00
692,12,3/28/2019 13:00
3519,249,8/3/2019 21:00
1392,369,4/27/2018 14:00
272,396,2/21/2019 20:00
2777,461,1/11/2018 0:00
71,345,1/13/2019 22:00
3280,153,10/18/2018 0:00
637,432,7/1/2018 22:00
3678,89,7/23/2018 18:00
3113,329,10/22/2019 19:00
961,275,4/3/2019 22:00
3613,170,6/26/2018 18:00
3210,418,10/30/2018 16:00
83,213,3/11/2018 10:00
2107,53,3/23/2018 12:00
2239,447,9/4/2019 20:00
2336,157,7/10/2018 19:00
2929,32,1/25/2018 16:00
1234,494,8/30/2018 14:00
1742,57,2/3/2019 13:00
4379,295,7/8/2019 19:00
84,420,9/29/2018 13:00
2672,276,8/9/2019 23:00
44,407,4/1/2019 22:00
3985,373,2/25/2018 11:00
2599,288,1/22/2018 18:00
3553,137,4/15/2018 18:00
3797,401,7/1/2019 10:00
3268,301,10/6/2019 8:00
3241,123,7/23/2019 16:00
4195,246,5/13/2018 17:00
1348,317,1/10/2018 22:00
963,225,10/17/2018 0:00
3118,466,2/9/2018 17:00
3212,165,7/15/2019 0:00
109,414,9/15/2019 20:00
881,8,2/1/2019 22:00
1531,247,8/15/2018 23:00
3046,214,9/27/2019 19:00
3545,109,8/7/2018 0:00
2401,401,10/4/2019 0:00
2411,438,1/28/2018 15:00
763,243,4/7/2019 20:00
714,307,9/22/2019 13:00
3345,458,9/2/2019 9:00
1333,89,4/18/2019 13:00
2769,322,7/20/2018 20:00
3542,287,1/1/2019 10:00
3336,85,7/8/2018 10:00
926,226,8/18/2019 9:00
3930,415,3/29/2018 13:00
2184,15,4/8/2018 10:00
3002,463,3/25/2019 13:00
3303,448,8/10/2018 16:00
1762,349,1/5/2019 20:00
363,431,1/27/2019 17:00
361,331,4/7/2018 0:00
2280,249,1/28/2019 11:00
3091,413,8/19/2018 9:00
514,391,2/1/2018 12:00
270,167,5/4/2018 16:00
2305,346,12/29/2018 13:00
2845,332,9/18/2019 8:00
1596,492,10/4/2018 8:00
2778,404,12/7/2018 9:00
1555,27,11/4/2018 14:00
3630,196,5/29/2018 19:00
1847,94,11/25/2018 13:00
1491,339,1/5/2019 17:00
2727,447,6/15/2018 23:00
122,212,4/13/2018 0:00
3954,410,3/3/2018 20:00
3769,124,4/16/2019 0:00
2721,486,5/18/2019 15:00
263,452,1/22/2019 18:00
2586,433,6/25/2019 14:00
345,314,7/8/2019 15:00
3431,182,3/31/2019 14:00
2075,366,8/15/2019 14:00
2055,40,7/26/2019 9:00
2706,425,5/5/2018 15:00
3795,55,9/14/2018 13:00
2915,462,8/5/2018 17:00
2048,164,4/21/2019 10:00
2206,10,10/21/2019 23:00
898,499,7/5/2018 20:00
4317,460,12/17/2018 13:00
1755,132,1/2/2018 8:00
4185,378,5/2/2019 22:00
3489,148,2/9/2018 14:00
3505,110,6/29/2019 20:00
4420,320,7/30/2019 11:00
3104,251,1/27/2018 15:00
304,305,10/16/2018 23:00
